user_id,churn_probability,plan_tier,monthly_fee,ltv,primary_driver,is_eligible,approved_action,approved_discount_pct,expected_value_saved,discount_cost,total_intervention_cost,net_impact,roi_percentage,status_note
3956,0.4616,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
2752,0.0002,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1588,0.1467,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3740,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3087,0.0403,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2696,0.3068,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1648,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2250,0.0006,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3432,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2822,0.0021,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1233,0.0003,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3678,0.0048,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2933,0.0006,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1894,0.0412,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1909,0.1172,Basic,29.0,348.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1451,0.0008,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1058,0.598,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
3315,0.0705,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3548,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3914,0.0007,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2652,0.0004,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3160,0.0496,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2366,0.0003,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2812,0.8247,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
3587,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3542,0.0006,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1916,0.0929,Enterprise,299.0,3588.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3809,0.0005,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2092,0.0005,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3939,0.3617,Enterprise,299.0,3588.0,sessions_recent_14d,True,Re-engagement Strategy Call,20.0,1076.4,717.6,718.6,357.8,49.79,Action 'Re-engagement Strategy Call' approved. Proposed discount (20.0%) within policy cap of 20.0%.
2647,0.0747,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1300,0.0398,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3737,0.0652,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2760,0.0007,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1906,0.0588,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2093,0.4957,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
1854,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3574,0.4876,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
3716,0.0005,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1174,0.0005,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3152,0.0824,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1334,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2113,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1527,0.0957,Enterprise,299.0,3588.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1794,0.0004,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3980,0.0337,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1324,0.056,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1638,0.0005,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2352,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3816,0.0211,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2279,0.0004,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3664,0.0001,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1463,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1195,0.0598,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3972,0.4271,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
3881,0.7013,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
2922,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3878,0.0006,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1729,0.1595,Pro,99.0,1188.0,session_drop_pct,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3155,0.0314,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1408,0.0843,Enterprise,299.0,3588.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3097,0.0179,Basic,29.0,348.0,days_since_last_session,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1888,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1423,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3724,0.0124,Basic,29.0,348.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2304,0.0007,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1691,0.0006,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3239,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3858,0.0004,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2790,0.0467,Pro,99.0,1188.0,days_since_last_session,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1708,0.4766,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
1868,0.793,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
1003,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3194,0.0006,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3713,0.2351,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1798,0.1066,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1793,0.0009,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3033,0.0004,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1142,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2159,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1857,0.0006,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2446,0.3551,Basic,29.0,348.0,days_since_last_session,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
3550,0.0007,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1713,0.5559,Enterprise,299.0,3588.0,sessions_recent_14d,True,Re-engagement Strategy Call,20.0,1076.4,717.6,718.6,357.8,49.79,Action 'Re-engagement Strategy Call' approved. Proposed discount (20.0%) within policy cap of 20.0%.
1988,0.1646,Basic,29.0,348.0,session_drop_pct,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1992,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2705,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2692,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3540,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1288,0.6889,Enterprise,299.0,3588.0,sessions_recent_14d,True,Re-engagement Strategy Call,20.0,1076.4,717.6,718.6,357.8,49.79,Action 'Re-engagement Strategy Call' approved. Proposed discount (20.0%) within policy cap of 20.0%.
2880,0.7129,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
1040,0.012,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1088,0.0005,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1164,0.1028,Pro,99.0,1188.0,core_feature_usage_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2388,0.0008,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2094,0.0063,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2137,0.0298,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2125,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3325,0.0003,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2016,0.1179,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1777,0.3263,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2932,0.0807,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1551,0.5631,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
3165,0.0235,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2163,0.6713,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
3642,0.727,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
1827,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1136,0.0602,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3799,0.1463,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3646,0.001,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3515,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1385,0.0149,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2736,0.027,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1019,0.0005,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1774,0.2153,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1105,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3828,0.0002,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1615,0.007,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3707,0.0007,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3439,0.1055,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3328,0.0004,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2913,0.0007,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2641,0.0003,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2473,0.0006,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3151,0.2483,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1378,0.1965,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2141,0.0005,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2096,0.6882,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
2324,0.0615,Enterprise,299.0,3588.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3465,0.0582,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1480,0.0485,Basic,29.0,348.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2241,0.6142,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
1290,0.0006,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1945,0.7154,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
2120,0.0006,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2792,0.7795,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
2228,0.0003,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1544,0.0008,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2292,0.0008,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2118,0.0607,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3919,0.0007,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1870,0.0007,Basic,29.0,348.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2819,0.0004,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1754,0.075,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1937,0.3527,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
2454,0.001,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
2286,0.7788,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
3338,0.6968,Basic,29.0,348.0,sessions_recent_14d,True,Re-engagement Strategy Call,10.0,104.4,34.8,35.8,68.6,191.62,Proposed discount (15.0%) exceeds maximum allowed cap of 10.0% for LTV $348.00.
2971,0.683,Pro,99.0,1188.0,sessions_recent_14d,True,Re-engagement Strategy Call,15.0,356.4,178.2,179.2,177.2,98.88,Action 'Re-engagement Strategy Call' approved. Proposed discount (15.0%) within policy cap of 15.0%.
3933,0.0002,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3319,0.0337,Basic,29.0,348.0,sessions_previous_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3560,0.0086,Pro,99.0,1188.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3912,0.1409,Pro,99.0,1188.0,support_ticket_count,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
3342,0.0059,Enterprise,299.0,3588.0,sessions_recent_14d,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
1044,0.0463,Pro,99.0,1188.0,avg_session_gap_days,False,No Action (User Safe),0.0,0.0,0.0,0.0,0.0,0.0,Ineligible: Churn risk below 35% threshold.
