user_id,plan_tier,monthly_fee,total_spend_60d,days_since_last_session,sessions_recent_14d,sessions_previous_14d,session_drop_pct,total_events_60d,core_feature_usage_count,avg_session_duration_minutes,avg_session_gap_days,support_ticket_count,unresolved_tickets,churn_label
1634,Basic,29.0,58.0,0,11,14,21.43,242,53,24.8,1.16,0,0,0
1635,Pro,99.0,347.0,0,12,9,-33.33,224,45,23.09,1.21,0,0,0
1636,Pro,99.0,198.0,23,0,2,100.0,109,21,22.32,1.65,1,1,0
1637,Pro,99.0,198.0,2,11,7,-57.14,149,46,24.65,1.59,0,0,0
1638,Basic,29.0,58.0,1,12,7,-71.43,203,52,23.02,1.27,0,0,0
1639,Basic,29.0,58.0,0,1,1,0.0,88,27,21.24,2.83,1,1,0
1640,Basic,29.0,58.0,1,9,8,-12.5,178,47,23.58,1.48,2,0,0
1641,Pro,99.0,198.0,2,3,5,40.0,104,21,26.85,2.28,0,0,0
1642,Pro,99.0,297.0,0,13,11,-18.18,243,50,23.64,1.21,0,0,0
1643,Basic,29.0,58.0,1,7,8,12.5,163,38,24.49,1.61,1,0,0
1644,Basic,29.0,58.0,0,16,13,-23.08,245,67,24.7,1.11,0,0,0
1645,Basic,29.0,58.0,0,11,12,8.33,208,60,24.02,1.34,1,1,0
1646,Basic,29.0,58.0,0,11,11,0.0,229,50,27.35,1.23,0,0,0
1647,Pro,99.0,198.0,7,1,0,-100.0,65,22,23.4,3.64,0,0,0
1648,Pro,99.0,347.0,0,8,11,27.27,185,46,28.33,1.66,0,0,0
1649,Basic,29.0,77.0,1,11,9,-22.22,183,50,22.48,1.42,0,0,0
1650,Pro,99.0,198.0,2,5,2,-150.0,86,22,25.14,2.84,0,0,0
1651,Basic,29.0,77.0,22,0,6,100.0,91,30,23.59,1.57,1,1,0
1652,Basic,29.0,58.0,0,3,5,40.0,100,23,22.65,2.68,0,0,0
1653,Pro,99.0,198.0,29,0,0,0.0,125,33,24.54,1.05,0,0,0
1654,Pro,99.0,347.0,0,4,2,-100.0,86,21,23.43,2.94,0,0,0
1655,Basic,29.0,58.0,5,3,3,0.0,106,29,23.73,2.5,0,0,0
1656,Basic,29.0,58.0,18,0,6,100.0,104,29,26.0,1.66,1,1,1
1657,Pro,99.0,247.0,7,2,7,71.43,121,28,21.04,1.95,0,0,0
1658,Basic,29.0,58.0,3,2,6,66.67,126,24,24.5,2.24,1,0,0
1659,Pro,99.0,198.0,3,4,5,20.0,109,24,26.71,2.78,0,0,0
1660,Basic,29.0,77.0,0,13,10,-30.0,227,60,24.32,1.21,0,0,0
1661,Basic,29.0,58.0,1,13,16,18.75,253,66,21.38,1.05,0,0,0
1662,Enterprise,299.0,647.0,0,14,15,6.67,227,64,26.0,1.18,0,0,0
1663,Enterprise,299.0,598.0,0,10,12,16.67,206,51,22.22,1.16,0,0,0
1664,Basic,29.0,58.0,1,5,4,-25.0,115,23,23.58,2.3,0,0,0
1665,Pro,99.0,347.0,0,15,13,-15.38,253,56,27.79,1.05,0,0,0
1666,Pro,99.0,198.0,2,6,5,-20.0,127,27,25.26,2.2,0,0,0
1667,Basic,29.0,58.0,26,0,1,100.0,84,28,24.32,1.29,1,1,0
1668,Enterprise,299.0,598.0,4,3,7,57.14,116,27,25.71,2.0,0,0,0
1669,Basic,29.0,58.0,10,3,6,50.0,121,31,19.19,1.86,2,0,0
1670,Basic,29.0,58.0,1,13,13,0.0,219,60,24.56,1.14,0,0,0
1671,Basic,29.0,58.0,1,9,7,-28.57,168,43,26.72,1.42,0,0,0
1672,Enterprise,299.0,598.0,0,6,4,-50.0,122,29,23.44,2.42,0,0,0
1673,Pro,99.0,198.0,0,14,14,0.0,255,77,22.0,1.1,0,0,0
1674,Basic,29.0,58.0,3,6,9,33.33,190,37,23.77,1.32,0,0,0
1675,Enterprise,299.0,598.0,2,11,12,8.33,229,70,23.04,1.09,1,0,0
1676,Enterprise,299.0,598.0,3,5,6,16.67,121,25,25.19,2.25,0,0,0
1677,Basic,29.0,58.0,13,1,4,75.0,94,20,26.05,2.55,0,0,0
1678,Basic,29.0,58.0,13,2,0,-100.0,76,14,21.68,2.51,1,1,1
1679,Enterprise,299.0,598.0,0,14,13,-7.69,241,63,25.11,1.12,0,0,0
1680,Basic,29.0,126.0,7,3,8,62.5,122,28,26.63,1.87,0,0,0
1681,Enterprise,299.0,896.0,1,12,13,7.69,210,55,24.22,1.21,1,0,0
1682,Pro,99.0,198.0,2,5,6,16.67,109,35,28.04,2.23,0,0,0
1683,Pro,99.0,347.0,1,11,14,21.43,212,51,25.19,1.23,0,0,0
1684,Pro,99.0,198.0,1,2,4,50.0,126,34,28.93,2.09,1,1,1
1685,Basic,29.0,58.0,2,13,7,-85.71,205,43,26.0,1.29,0,0,0
1686,Enterprise,299.0,598.0,1,12,12,0.0,218,42,24.5,1.27,0,0,0
1687,Enterprise,299.0,617.0,0,14,12,-16.67,217,53,24.34,1.17,0,0,0
1688,Basic,29.0,58.0,10,1,6,83.33,110,34,28.48,2.05,1,1,1
1689,Basic,29.0,58.0,3,3,5,40.0,128,34,20.56,2.09,0,0,0
1690,Basic,29.0,107.0,0,4,4,0.0,156,32,27.07,2.05,0,0,0
1691,Basic,29.0,58.0,3,11,11,0.0,213,51,21.44,1.09,0,0,0
1692,Enterprise,299.0,598.0,1,12,9,-33.33,208,59,23.65,1.24,0,0,0
1693,Pro,99.0,198.0,0,9,8,-12.5,162,50,23.95,1.58,0,0,0
1694,Pro,99.0,198.0,0,12,16,25.0,242,54,20.36,1.12,0,0,0
1695,Enterprise,299.0,598.0,0,14,15,6.67,261,60,25.16,1.08,0,0,0
1696,Basic,29.0,58.0,0,16,14,-14.29,263,75,23.51,1.08,0,0,0
1697,Basic,29.0,256.0,5,3,6,50.0,89,22,24.74,3.02,0,0,0
1698,Basic,29.0,58.0,0,5,3,-66.67,133,32,27.92,2.36,0,0,0
1699,Basic,29.0,58.0,1,13,10,-30.0,238,58,25.67,1.12,0,0,0
1700,Pro,99.0,198.0,3,5,8,37.5,148,47,23.77,1.82,0,0,0
1701,Basic,29.0,58.0,1,9,11,18.18,225,52,25.84,1.19,0,0,0
1702,Basic,29.0,58.0,3,6,5,-20.0,171,43,25.31,1.58,0,0,0
1703,Pro,99.0,266.0,0,11,12,8.33,219,60,22.9,1.18,1,0,0
1704,Pro,99.0,316.0,3,3,5,40.0,105,21,23.87,2.43,0,0,0
1705,Pro,99.0,198.0,18,0,7,100.0,140,37,22.0,1.38,1,1,0
1706,Basic,29.0,58.0,0,13,7,-85.71,220,59,25.2,1.34,0,0,0
1707,Basic,29.0,256.0,1,10,12,16.67,199,41,25.17,1.3,1,0,0
1708,Pro,99.0,217.0,27,0,1,100.0,128,27,25.08,1.27,1,1,0
1709,Basic,29.0,77.0,2,8,11,27.27,213,63,23.52,1.14,0,0,0
1710,Basic,29.0,58.0,16,0,5,100.0,116,33,24.14,1.5,1,1,1
1711,Basic,29.0,107.0,0,3,7,57.14,104,24,23.27,2.84,0,0,0
1712,Basic,29.0,58.0,0,7,14,50.0,222,42,25.38,1.2,0,0,0
1713,Enterprise,299.0,598.0,26,0,2,100.0,64,20,26.71,2.48,2,1,1
1714,Basic,29.0,58.0,19,0,5,100.0,139,30,20.52,1.34,1,1,1
1715,Pro,99.0,198.0,15,0,10,100.0,119,27,19.64,1.56,0,0,0
1716,Basic,29.0,58.0,6,3,4,25.0,100,29,25.26,2.93,0,0,0
1717,Basic,29.0,58.0,12,1,4,75.0,124,37,24.36,1.93,0,0,0
1718,Basic,29.0,77.0,0,14,7,-100.0,178,34,26.26,1.59,1,0,0
1719,Basic,29.0,58.0,5,4,3,-33.33,134,46,22.18,2.0,1,0,0
1720,Basic,29.0,157.0,9,3,9,66.67,119,35,27.46,1.86,0,0,0
1721,Enterprise,299.0,598.0,0,11,11,0.0,230,60,20.9,1.21,1,0,0
1722,Pro,99.0,297.0,2,12,8,-50.0,175,46,27.21,1.33,0,0,0
1723,Enterprise,299.0,598.0,0,10,15,33.33,221,55,24.34,1.27,0,0,0
1724,Pro,99.0,198.0,7,1,10,90.0,158,34,24.26,1.53,1,1,0
1725,Enterprise,299.0,697.0,1,6,3,-100.0,96,30,24.5,2.68,0,0,0
1726,Basic,29.0,107.0,1,2,6,66.67,103,28,21.76,2.42,0,0,1
1727,Enterprise,299.0,846.0,2,2,2,0.0,94,26,26.33,2.86,0,0,0
1728,Basic,29.0,58.0,25,0,4,100.0,97,20,28.64,1.64,1,1,1
1729,Pro,99.0,198.0,5,3,7,57.14,129,31,25.07,1.94,1,0,0
1730,Basic,29.0,157.0,5,3,6,50.0,102,23,21.21,2.34,1,0,0
1731,Basic,29.0,58.0,3,2,4,50.0,110,24,23.44,2.33,0,0,0
1732,Basic,29.0,58.0,3,4,4,0.0,90,26,24.85,2.97,0,0,0
1733,Enterprise,299.0,598.0,0,16,12,-33.33,266,70,22.75,1.06,0,0,0
1734,Enterprise,299.0,697.0,0,10,8,-25.0,219,62,24.33,1.3,1,0,0
1735,Enterprise,299.0,598.0,1,4,5,20.0,88,23,28.23,2.76,0,0,0
1736,Pro,99.0,247.0,0,4,7,42.86,105,31,27.13,2.58,0,0,1
1737,Enterprise,299.0,598.0,0,11,15,26.67,242,66,23.0,1.19,0,0,0
1738,Basic,29.0,58.0,6,2,7,71.43,113,33,22.04,1.98,0,0,1
1739,Pro,99.0,217.0,6,5,4,-25.0,112,26,26.47,1.83,0,0,0
1740,Pro,99.0,198.0,0,9,7,-28.57,193,51,21.69,1.44,0,0,0
1741,Pro,99.0,247.0,0,11,10,-10.0,208,45,22.09,1.32,0,0,0
1742,Pro,99.0,347.0,0,14,11,-27.27,228,52,26.31,1.16,0,0,0
1743,Basic,29.0,58.0,0,10,10,0.0,231,61,22.77,1.25,0,0,0
1744,Basic,29.0,58.0,2,3,4,25.0,113,26,28.74,2.6,0,0,0
1745,Basic,29.0,58.0,0,9,13,30.77,207,49,22.98,1.27,0,0,0
1746,Basic,29.0,157.0,0,14,11,-27.27,215,63,25.52,1.24,0,0,0
1747,Basic,29.0,58.0,0,11,11,0.0,188,58,22.98,1.36,0,0,0
1748,Pro,99.0,198.0,3,2,10,80.0,151,31,19.48,1.75,0,0,0
1749,Pro,99.0,198.0,3,11,7,-57.14,203,51,25.28,1.32,0,0,0
1750,Basic,29.0,58.0,5,2,8,75.0,147,37,23.56,1.57,1,1,1
1751,Pro,99.0,217.0,0,11,11,0.0,199,57,23.38,1.32,0,0,0
1752,Basic,29.0,157.0,0,10,11,9.09,213,51,23.7,1.28,0,0,0
1753,Basic,29.0,207.0,2,6,13,53.85,200,50,22.4,1.29,0,0,0
1754,Pro,99.0,198.0,4,5,2,-150.0,150,39,20.57,1.88,1,0,0
1755,Pro,99.0,198.0,0,3,10,70.0,142,38,21.03,2.07,0,0,0
1756,Pro,99.0,198.0,0,1,7,85.71,112,22,22.78,2.27,0,0,0
1757,Enterprise,299.0,747.0,0,13,8,-62.5,242,63,24.64,1.08,0,0,0
1758,Basic,29.0,58.0,0,9,9,0.0,181,45,19.93,1.47,0,0,0
1759,Pro,99.0,198.0,14,0,10,100.0,122,34,23.7,1.72,0,0,0
1760,Basic,29.0,58.0,28,0,0,0.0,110,20,22.83,1.3,1,0,1
1761,Basic,29.0,207.0,16,0,4,100.0,114,32,24.6,1.75,1,1,1
1762,Basic,29.0,58.0,0,8,13,38.46,187,50,26.54,1.47,0,0,0
1763,Basic,29.0,207.0,1,11,8,-37.5,203,49,23.88,1.21,0,0,0
1764,Basic,29.0,58.0,0,14,9,-55.56,227,58,26.29,1.15,0,0,0
1765,Pro,99.0,198.0,17,0,7,100.0,143,33,18.83,1.46,0,0,0
1766,Basic,29.0,58.0,1,3,4,25.0,83,18,31.5,3.0,0,0,0
1767,Pro,99.0,198.0,2,9,13,30.77,211,59,21.77,1.23,1,0,0
1768,Basic,29.0,58.0,0,12,14,14.29,262,71,22.62,0.98,0,0,0
1769,Basic,29.0,58.0,2,5,3,-66.67,107,28,23.71,2.87,0,0,0
1770,Basic,29.0,58.0,12,1,5,80.0,131,35,22.36,1.88,1,0,0
1771,Pro,99.0,297.0,0,13,7,-85.71,180,50,25.59,1.45,0,0,0
1772,Pro,99.0,217.0,3,9,9,0.0,207,51,26.29,1.13,0,0,0
1773,Enterprise,299.0,747.0,0,10,6,-66.67,181,46,25.3,1.64,0,0,0
1774,Pro,99.0,297.0,5,2,4,50.0,112,32,28.28,2.27,1,0,0
1775,Basic,29.0,58.0,1,1,3,66.67,96,26,21.63,3.06,0,0,0
1776,Enterprise,299.0,598.0,3,4,5,20.0,140,25,23.77,1.79,0,0,0
1777,Pro,99.0,198.0,28,0,0,0.0,71,14,21.69,2.02,0,0,0
1778,Basic,29.0,207.0,0,14,12,-16.67,253,70,25.53,1.09,0,0,0
1779,Pro,99.0,198.0,0,14,11,-27.27,201,56,24.15,1.32,0,0,0
1780,Pro,99.0,198.0,16,0,8,100.0,132,37,27.14,1.48,0,0,1
1781,Basic,29.0,58.0,2,10,12,16.67,207,56,24.4,1.19,0,0,0
1782,Pro,99.0,198.0,0,9,9,0.0,192,49,24.12,1.44,0,0,0
1783,Pro,99.0,247.0,0,11,14,21.43,243,55,22.39,1.18,0,0,0
1784,Pro,99.0,217.0,0,12,13,7.69,235,55,25.18,1.21,0,0,0
1785,Pro,99.0,198.0,2,6,11,45.45,195,40,22.87,1.45,0,0,0
1786,Pro,99.0,247.0,0,11,10,-10.0,218,54,23.18,1.18,0,0,0
1787,Pro,99.0,198.0,13,1,5,80.0,136,28,20.58,1.81,0,0,1
1788,Basic,29.0,207.0,1,9,11,18.18,182,40,24.32,1.48,0,0,0
1789,Basic,29.0,58.0,2,6,9,33.33,162,36,23.18,1.71,0,0,0
1790,Pro,99.0,297.0,2,5,6,16.67,124,31,26.69,2.21,0,0,0
1791,Basic,29.0,58.0,0,10,13,23.08,221,67,24.53,1.4,0,0,0
1792,Pro,99.0,396.0,1,12,14,14.29,244,56,24.09,1.05,0,0,0
1793,Enterprise,299.0,598.0,0,15,12,-25.0,227,67,20.7,1.2,0,0,0
1794,Pro,99.0,198.0,0,9,14,35.71,225,60,23.84,1.18,0,0,0
1795,Basic,29.0,256.0,4,2,4,50.0,86,19,20.6,2.89,0,0,0
1796,Pro,99.0,198.0,33,0,0,0.0,68,16,25.4,1.85,1,1,1
1797,Basic,29.0,157.0,2,7,9,22.22,173,42,22.24,1.38,1,0,0
1798,Pro,99.0,217.0,1,4,4,0.0,105,29,19.13,2.6,0,0,0
1799,Basic,29.0,58.0,1,7,13,46.15,186,51,23.75,1.49,0,0,0
1800,Basic,29.0,107.0,16,0,7,100.0,155,44,21.53,1.39,0,0,1
1801,Basic,29.0,207.0,0,11,8,-37.5,194,54,25.0,1.35,0,0,0
1802,Basic,29.0,77.0,0,14,18,22.22,247,53,23.56,1.02,0,0,0
1803,Basic,29.0,58.0,0,4,4,0.0,117,32,26.08,2.52,1,0,0
1804,Basic,29.0,58.0,4,4,6,33.33,122,36,26.67,2.1,0,0,0
1805,Basic,29.0,58.0,3,2,1,-100.0,60,16,18.6,3.84,0,0,0
1806,Enterprise,299.0,896.0,0,5,7,28.57,114,27,22.63,2.27,0,0,0
1807,Pro,99.0,217.0,0,13,6,-116.67,190,44,19.27,1.31,0,0,0
1808,Basic,29.0,107.0,2,4,2,-100.0,125,38,25.71,2.39,0,0,0
1809,Enterprise,299.0,598.0,0,3,3,0.0,114,26,23.96,2.39,0,0,0
1810,Pro,99.0,198.0,6,3,3,0.0,128,27,21.82,1.92,0,0,0
1811,Basic,29.0,58.0,0,14,6,-133.33,202,61,26.28,1.29,0,0,0
1812,Pro,99.0,198.0,2,1,3,66.67,125,27,24.56,2.36,1,1,1
1813,Basic,29.0,58.0,10,1,4,75.0,107,23,22.64,2.04,0,0,0
1814,Basic,29.0,58.0,8,1,8,87.5,136,39,22.24,1.58,0,0,0
1815,Basic,29.0,58.0,0,10,13,23.08,243,59,22.84,1.08,0,0,0
1816,Pro,99.0,198.0,1,7,13,46.15,197,58,25.66,1.42,0,0,0
1817,Pro,99.0,198.0,19,0,7,100.0,106,33,24.71,1.68,0,0,0
1818,Enterprise,299.0,598.0,0,11,16,31.25,252,68,24.71,1.09,0,0,0
1819,Basic,29.0,58.0,0,13,12,-8.33,197,41,23.11,1.31,0,0,0
1820,Enterprise,299.0,598.0,7,2,10,80.0,151,31,23.62,1.46,1,1,0
1821,Pro,99.0,198.0,23,0,1,100.0,106,26,26.82,1.67,1,1,1
1822,Pro,99.0,198.0,13,1,2,50.0,95,26,25.29,2.29,0,0,0
1823,Basic,29.0,58.0,0,5,4,-25.0,121,25,23.86,2.12,0,0,0
1824,Basic,29.0,58.0,9,2,5,60.0,122,36,22.33,1.85,0,0,0
1825,Pro,99.0,297.0,1,7,3,-133.33,129,24,22.25,2.13,0,0,0
1826,Basic,29.0,157.0,1,9,12,25.0,238,64,25.98,1.21,0,0,0
1827,Basic,29.0,58.0,0,10,12,16.67,213,50,24.73,1.2,0,0,0
1828,Basic,29.0,207.0,16,0,9,100.0,175,37,21.9,1.15,1,1,1
1829,Pro,99.0,198.0,0,10,10,0.0,191,41,21.27,1.42,0,0,0
1830,Basic,29.0,58.0,0,9,10,10.0,193,46,26.88,1.4,0,0,0
1831,Pro,99.0,198.0,2,3,5,40.0,91,29,20.16,3.11,0,0,0
1832,Enterprise,299.0,598.0,1,11,11,0.0,203,57,20.04,1.24,0,0,0
1833,Enterprise,299.0,598.0,15,0,10,100.0,171,56,24.76,1.23,1,1,1
1834,Basic,29.0,157.0,12,1,9,88.89,120,36,20.21,1.64,1,0,1
1835,Basic,29.0,157.0,10,3,8,62.5,118,36,18.65,1.98,0,0,0
1836,Basic,29.0,58.0,18,0,3,100.0,118,28,24.25,1.44,1,1,1
1837,Enterprise,299.0,598.0,0,4,3,-33.33,113,34,19.24,2.45,0,0,0
1838,Pro,99.0,198.0,1,11,7,-57.14,197,37,23.69,1.31,0,0,0
1839,Basic,29.0,58.0,1,11,9,-22.22,245,54,22.73,1.15,0,0,0
1840,Basic,29.0,58.0,1,4,7,42.86,130,30,24.88,1.87,1,0,0
1841,Basic,29.0,58.0,16,0,9,100.0,129,36,24.6,1.47,1,1,0
1842,Pro,99.0,198.0,0,7,6,-16.67,118,24,19.69,2.35,0,0,0
1843,Basic,29.0,58.0,27,0,1,100.0,77,23,26.76,1.91,1,1,1
1844,Enterprise,299.0,598.0,3,14,8,-75.0,183,43,26.21,1.48,0,0,0
1845,Pro,99.0,198.0,4,4,4,0.0,111,28,22.48,2.16,0,0,0
1846,Basic,29.0,77.0,9,6,2,-200.0,128,32,21.68,2.04,0,0,0
1847,Basic,29.0,58.0,0,12,13,7.69,240,63,24.12,1.16,0,0,0
1848,Basic,29.0,58.0,0,13,9,-44.44,200,50,27.29,1.45,0,0,0
1849,Basic,29.0,58.0,1,5,8,37.5,174,52,26.02,1.49,1,1,0
1850,Enterprise,299.0,598.0,8,2,3,33.33,95,32,27.55,2.69,0,0,0
1851,Enterprise,299.0,598.0,0,14,14,0.0,232,55,24.73,1.19,0,0,0
1852,Basic,29.0,58.0,10,3,3,0.0,94,25,25.14,2.38,0,0,0
1853,Basic,29.0,157.0,0,13,11,-18.18,195,49,22.51,1.22,1,0,0
1854,Pro,99.0,198.0,0,12,11,-9.09,223,67,25.98,1.2,0,0,0
1855,Pro,99.0,217.0,7,4,2,-100.0,126,33,24.17,1.87,0,0,0
1856,Basic,29.0,58.0,0,13,10,-30.0,233,59,23.51,1.18,0,0,0
1857,Pro,99.0,198.0,0,13,12,-8.33,196,51,22.11,1.29,1,0,0
1858,Basic,29.0,58.0,14,0,7,100.0,92,21,20.95,2.22,1,1,1
1859,Basic,29.0,107.0,1,2,7,71.43,119,26,21.56,2.13,0,0,0
1860,Enterprise,299.0,598.0,1,12,9,-33.33,188,40,23.55,1.47,0,0,0
1861,Basic,29.0,77.0,0,12,10,-20.0,226,68,21.59,1.2,0,0,0
1862,Basic,29.0,58.0,1,13,13,0.0,229,48,22.34,1.15,0,0,0
1863,Pro,99.0,198.0,2,6,10,40.0,174,49,24.36,1.46,0,0,0
1864,Pro,99.0,247.0,11,2,11,81.82,134,33,23.28,1.49,0,0,1
1865,Pro,99.0,198.0,1,6,10,40.0,144,33,22.0,1.76,0,0,0
1866,Basic,29.0,58.0,0,5,3,-66.67,112,28,23.42,2.53,0,0,0
1867,Pro,99.0,217.0,0,11,13,15.38,236,50,21.83,1.14,0,0,0
1868,Basic,29.0,207.0,16,0,10,100.0,140,33,25.42,1.43,1,1,1
1869,Basic,29.0,77.0,2,8,9,11.11,177,46,24.37,1.4,0,0,0
1870,Basic,29.0,58.0,0,10,12,16.67,186,42,23.45,1.33,0,0,0
1871,Pro,99.0,198.0,4,7,5,-40.0,133,30,23.19,1.82,1,0,0
1872,Pro,99.0,347.0,1,10,10,0.0,214,52,24.11,1.28,1,1,0
1873,Basic,29.0,157.0,1,10,12,16.67,227,60,24.16,1.22,0,0,0
1874,Basic,29.0,107.0,2,10,12,16.67,199,39,19.52,1.4,0,0,0
1875,Pro,99.0,247.0,1,10,9,-11.11,229,73,20.98,1.26,0,0,0
1876,Pro,99.0,247.0,2,6,12,50.0,168,57,26.93,1.46,0,0,0
1877,Basic,29.0,58.0,0,7,10,30.0,224,59,21.13,1.26,0,0,0
1878,Enterprise,299.0,647.0,0,4,3,-33.33,150,40,21.87,1.84,1,1,1
1879,Enterprise,299.0,598.0,0,8,13,38.46,189,40,24.04,1.33,0,0,0
1880,Basic,29.0,58.0,0,8,3,-166.67,142,39,24.22,1.92,0,0,0
1881,Basic,29.0,207.0,11,1,2,50.0,96,30,26.48,2.18,2,0,1
1882,Basic,29.0,107.0,1,10,11,9.09,176,36,24.74,1.36,0,0,0
1883,Basic,29.0,58.0,0,12,8,-50.0,217,59,24.48,1.2,0,0,0
1884,Pro,99.0,217.0,2,13,14,7.14,241,63,23.58,1.1,0,0,0
1885,Basic,29.0,58.0,0,12,13,7.69,209,61,25.17,1.28,1,0,0
1886,Basic,29.0,58.0,9,3,2,-50.0,92,19,26.04,2.27,0,0,0
1887,Enterprise,299.0,647.0,6,2,1,-100.0,81,22,22.94,3.47,1,1,0
1888,Pro,99.0,198.0,0,13,12,-8.33,192,50,25.5,1.33,0,0,0
1889,Pro,99.0,217.0,1,10,8,-25.0,222,62,23.0,1.21,0,0,0
1890,Basic,29.0,58.0,19,0,6,100.0,138,38,24.13,1.29,1,1,0
1891,Basic,29.0,58.0,9,1,2,50.0,157,46,25.0,1.54,1,0,0
1892,Basic,29.0,58.0,0,5,4,-25.0,91,17,21.91,2.66,0,0,1
1893,Pro,99.0,198.0,23,0,4,100.0,148,45,25.07,1.29,1,0,0
1894,Pro,99.0,396.0,6,4,5,20.0,141,33,25.75,1.71,0,0,0
1895,Basic,29.0,58.0,3,3,3,0.0,103,31,24.57,2.56,0,0,0
1896,Basic,29.0,176.0,14,0,8,100.0,100,27,25.75,1.95,0,0,0
1897,Pro,99.0,198.0,6,5,3,-66.67,99,29,21.91,2.33,0,0,0
1898,Basic,29.0,157.0,0,12,13,7.69,247,79,22.81,1.11,0,0,0
1899,Pro,99.0,198.0,0,13,8,-62.5,186,36,23.69,1.43,0,0,0
1900,Basic,29.0,107.0,0,11,8,-37.5,221,62,22.41,1.32,0,0,0
1901,Enterprise,299.0,697.0,0,4,6,33.33,98,32,26.71,2.57,1,0,1
1902,Basic,29.0,58.0,0,12,9,-33.33,201,49,23.73,1.37,0,0,0
1903,Basic,29.0,58.0,2,7,4,-75.0,142,41,23.34,1.84,0,0,0
1904,Pro,99.0,297.0,0,9,7,-28.57,163,37,22.4,1.74,0,0,0
1905,Basic,29.0,58.0,0,10,11,9.09,200,55,21.36,1.33,0,0,0
1906,Pro,99.0,198.0,8,2,7,71.43,137,38,26.7,1.77,0,0,0
1907,Basic,29.0,58.0,0,6,13,53.85,209,51,27.58,1.41,0,0,0
1908,Basic,29.0,58.0,21,0,3,100.0,123,24,24.19,1.52,1,0,1
1909,Basic,29.0,256.0,0,3,3,0.0,128,35,26.96,2.55,0,0,0
1910,Pro,99.0,198.0,0,13,12,-8.33,219,61,24.53,1.19,0,0,0
1911,Basic,29.0,107.0,1,13,9,-44.44,219,54,24.46,1.23,0,0,0
1912,Pro,99.0,297.0,5,2,10,80.0,114,31,20.83,2.27,0,0,0
1913,Pro,99.0,198.0,14,0,10,100.0,106,19,20.8,1.88,0,0,0
1914,Basic,29.0,58.0,13,1,8,87.5,115,29,24.18,1.67,1,1,0
1915,Pro,99.0,198.0,0,17,7,-142.86,228,56,24.54,1.24,0,0,0
1916,Enterprise,299.0,647.0,16,0,8,100.0,86,20,24.95,2.07,0,0,0
1917,Pro,99.0,198.0,8,3,5,40.0,147,44,25.91,1.64,0,0,0
1918,Pro,99.0,198.0,4,3,5,40.0,114,26,19.54,2.13,0,0,0
1919,Basic,29.0,107.0,1,11,10,-10.0,192,54,25.26,1.27,0,0,0
1920,Enterprise,299.0,598.0,0,13,12,-8.33,220,59,25.04,1.2,1,0,0
1921,Basic,29.0,107.0,0,11,12,8.33,200,46,23.95,1.36,0,0,0
1922,Basic,29.0,58.0,18,0,6,100.0,138,43,27.41,1.59,0,0,0
1923,Enterprise,299.0,697.0,1,8,12,33.33,249,56,21.11,1.1,0,0,0
1924,Basic,29.0,107.0,0,11,10,-10.0,216,46,19.78,1.22,0,0,0
1925,Enterprise,299.0,598.0,5,4,3,-33.33,105,25,22.55,2.73,0,0,0
1926,Basic,29.0,107.0,3,4,3,-33.33,124,26,27.0,2.08,0,0,0
1927,Enterprise,299.0,598.0,11,2,1,-100.0,97,18,23.45,2.29,1,1,1
1928,Enterprise,299.0,598.0,0,14,12,-16.67,213,52,24.55,1.16,0,0,0
1929,Pro,99.0,446.0,0,13,13,0.0,251,59,22.88,1.23,0,0,0
1930,Pro,99.0,198.0,0,3,6,50.0,128,33,28.28,2.1,0,0,0
1931,Pro,99.0,198.0,7,3,5,40.0,117,24,22.39,2.28,0,0,0
1932,Basic,29.0,207.0,1,4,5,20.0,110,31,26.7,2.5,0,0,0
1933,Enterprise,299.0,598.0,4,1,4,75.0,120,26,23.62,1.94,2,1,0
1934,Basic,29.0,58.0,0,10,12,16.67,242,64,25.36,1.16,0,0,0
1935,Basic,29.0,58.0,0,9,5,-80.0,141,39,24.72,1.92,0,0,0
1936,Pro,99.0,198.0,0,10,15,33.33,241,66,23.91,1.13,0,0,0
1937,Pro,99.0,255.0,14,0,10,100.0,120,16,23.19,1.7,1,1,1
1938,Pro,99.0,198.0,0,3,4,25.0,110,29,20.54,2.36,1,0,0
1939,Pro,99.0,198.0,9,2,2,0.0,96,24,26.0,2.5,0,0,0
1940,Basic,29.0,107.0,6,3,3,0.0,91,24,26.0,2.7,1,0,0
1941,Pro,99.0,198.0,19,0,6,100.0,123,41,25.22,1.47,1,1,1
1942,Pro,99.0,198.0,5,8,7,-14.29,178,44,29.11,1.55,0,0,0
1943,Basic,29.0,58.0,3,10,12,16.67,205,46,21.28,1.23,0,0,0
1944,Basic,29.0,58.0,1,10,15,33.33,209,57,23.18,1.17,0,0,0
1945,Pro,99.0,198.0,22,0,5,100.0,141,45,25.06,1.24,1,1,0
1946,Basic,29.0,157.0,0,11,11,0.0,239,53,24.61,1.23,0,0,0
1947,Pro,99.0,198.0,0,17,10,-70.0,251,71,20.31,1.02,0,0,0
1948,Pro,99.0,198.0,13,1,2,50.0,99,20,18.5,2.12,0,0,0
1949,Pro,99.0,198.0,1,12,8,-50.0,195,42,23.2,1.34,1,0,0
1950,Basic,29.0,58.0,1,6,6,0.0,122,35,19.07,2.22,0,0,0
1951,Pro,99.0,198.0,0,12,10,-20.0,257,63,26.87,1.1,0,0,0
